term	name	URL
HYPOGLYCEMIA	hypoglycemia	http://www.anvita.info/wiki/Hypoglycemia
RELATIVE_HYPOGLYCEMIA	relative hypoglycemia	http://www.anvita.info/wiki/Relative_Hypoglycemia
LEUCINE_INDUCED_HYPOGLYCEMIA	leucine-induced hypoglycemia; leucine-sensitive hypoglycemia of infancy	http://www.anvita.info/wiki/Leucine_Induced_Hypoglycemia
FAMILIAL_HYPERINSULINEMIC_HYPOGLYCEMIA	familial hyperinsulinemic hypoglycemia; persistent hyperinsulinemic hypoglycemia of infancy (PHHI); congenital hyperinsulinism	http://www.anvita.info/wiki/Familial_Hyperinsulinemic_Hypoglycemia
MOTOR_RETARDATION	motor retardation	http://www.anvita.info/wiki/Motor_Retardation
MENTAL_RETARDATION	mental retardation; developmental intellectual disorder	http://www.anvita.info/wiki/Mental_Retardation
WEAKNESS	weakness	http://www.anvita.info/wiki/Weakness
FACIAL_WEAKNESS	facial weakness	http://www.anvita.info/wiki/Facial_Weakness
MUSCLE_WEAKNESS	muscle weakness	http://www.anvita.info/wiki/Muscle_Weakness
GENERALIZED_MUSCLE_WEAKNESS	generalized muscle weakness	http://www.anvita.info/wiki/Generalized_Muscle_Weakness
ASTHENIA	asthenia	http://www.anvita.info/wiki/Asthenia
PROXIMAL_MUSCLE_WEAKNESS	proximal muscle weakness	http://www.anvita.info/wiki/Proximal_Muscle_Weakness
TREMOR	tremor	http://www.anvita.info/wiki/Tremor
LITHIUM_TREMOR	Lithium Tremor	http://www.anvita.info/wiki/Lithium_Tremor
ORTHOSTATIC_TREMOR	orthostatic tremor	http://www.anvita.info/wiki/Orthostatic_Tremor
RESTING_TREMOR	resting tremor	http://www.anvita.info/wiki/Resting_Tremor
CEREBELLAR_TREMOR	cerebellar (intention) tremor	http://www.anvita.info/wiki/Cerebellar_Tremor
ESSENTIAL_TREMOR	essential tremor	http://www.anvita.info/wiki/Essential_Tremor
PHYSIOLOGIC_TREMOR	physiologic tremor	http://www.anvita.info/wiki/Physiologic_Tremor
SYNCOPE	syncope	http://www.anvita.info/wiki/Syncope
HEAT_SYNCOPE	heat syncope	http://www.anvita.info/wiki/Heat_Syncope
SITUATIONAL_SYNCOPE	situational syncope	http://www.anvita.info/wiki/Situational_Syncope
NEUROCARDIOGENIC_VASOPRESSOR_DYSFUNCTION	neurocardiogenic vasopressor dysfunction (NVD)	http://www.anvita.info/wiki/Neurocardiogenic_Vasopressor_Dysfunction
DEFECATION_SYNCOPE	defecation/postdefecation syncope	http://www.anvita.info/wiki/Defecation_Syncope
MICTURITION_SYNCOPE	micturition/postmicturition syncope	http://www.anvita.info/wiki/Micturition_Syncope
VASOVAGAL_REACTION	vasovagal reaction (fainting)	http://www.anvita.info/wiki/Vasovagal_Reaction
CAROTID_SINUS_SYNDROME	carotid sinus syndrome; carotid sinus hypersensitivity; carotid sinus syncope	http://www.anvita.info/wiki/Carotid_Sinus_Syndrome
SEIZURE	seizure; epileptic seizure	http://www.anvita.info/wiki/Seizure
ACUTE_REPETITIVE_SEIZURES	acute repetitive seizures	http://www.anvita.info/wiki/Acute_Repetitive_Seizures
SEIZURES_IN_THE_ELDERLY	seizures in the elderly	http://www.anvita.info/wiki/Seizures_In_The_Elderly
CONVULSION	convulsion	http://www.anvita.info/wiki/Convulsion
FEBRILE_SEIZURE	febrile seizure	http://www.anvita.info/wiki/Febrile_Seizure
ALCOHOL_WITHDRAWAL_SEIZURE	alcohol withdrawal seizure	http://www.anvita.info/wiki/Alcohol_Withdrawal_Seizure
ATYPICAL_SEIZURE	atypical (hysterical, psychogenic) seizure or pseudoseizure	http://www.anvita.info/wiki/Atypical_Seizure
PARTIAL_SEIZURE	partial seizure	http://www.anvita.info/wiki/Partial_Seizure
PRIMARY_GENERALIZED_SEIZURE	primary generalized seizure	http://www.anvita.info/wiki/Primary_Generalized_Seizure
FAMILIAL_FEBRILE_SEIZURES	familial febrile seizures	http://www.anvita.info/wiki/Familial_Febrile_Seizures
SIMPLE_PARTIAL_SEIZURE	simple partial seizure	http://www.anvita.info/wiki/Simple_Partial_Seizure
COMPLEX_PARTIAL_SEIZURE	complex partial seizure	http://www.anvita.info/wiki/Complex_Partial_Seizure
PARTIAL_TO_GENERALIZED_SEIZURE	partial seizure with secondary generalization (Jacksonian seizure)	http://www.anvita.info/wiki/Partial_To_Generalized_Seizure
GENERALIZED_TONIC_CLONIC_SEIZURE	generalized tonic-clonic (grand-mal) seizure (GTCS, PGTCS, PGTC)	http://www.anvita.info/wiki/Generalized_Tonic_Clonic_Seizure
ABSENCE_SEIZURE	absence (petit-mal) seizure	http://www.anvita.info/wiki/Absence_Seizure
ATONIC_SEIZURE	atonic seizure	http://www.anvita.info/wiki/Atonic_Seizure
FAMILIAL_FEBRILE_SEIZURES_3	familial febrile seizures type 3	http://www.anvita.info/wiki/Familial_Febrile_Seizures_3
FAMILIAL_FEBRILE_SEIZURES_4	familial febrile seizure 4	http://www.anvita.info/wiki/Familial_Febrile_Seizures_4
FAMILIAL_FEBRILE_SEIZURES_8	familial febrile seizures type 8	http://www.anvita.info/wiki/Familial_Febrile_Seizures_8
PRESBYOPIA	presbyopia	http://www.anvita.info/wiki/Presbyopia
PARALYSIS	paralysis	http://www.anvita.info/wiki/Paralysis
SEVERE_PROGRESSIVE_PARALYSIS	severe progressive paralysis	http://www.anvita.info/wiki/Severe_Progressive_Paralysis
MONOPLEGIA	monoplegia	http://www.anvita.info/wiki/Monoplegia
LARYNGOPLEGIA	laryngoplegia; laryngeal paralysis	http://www.anvita.info/wiki/Laryngoplegia
NEUROMUSCULAR_BLOCK	neuromuscular block	http://www.anvita.info/wiki/Neuromuscular_Block
RESPIRATORY_PARALYSIS	respiratory paralysis	http://www.anvita.info/wiki/Respiratory_Paralysis
TICK_PARALYSIS	tick paralysis	http://www.anvita.info/wiki/Tick_Paralysis
DIAPHRAGMATIC_PARALYSIS	diaphragmatic paralysis	http://www.anvita.info/wiki/Diaphragmatic_Paralysis
POST_PARALYZING_AGENT_PARALYSIS	post paralyzing agent paralysis	http://www.anvita.info/wiki/Post_Paralyzing_Agent_Paralysis
DIPLEGIA	diplegia	http://www.anvita.info/wiki/Diplegia
QUADRIPLEGIA	quadriplegia	http://www.anvita.info/wiki/Quadriplegia
TODD^S_PARALYSIS	Todd's paralysis	http://www.anvita.info/wiki/Todd^s_Paralysis
SPASTIC_PARALYSIS	spastic paralysis	http://www.anvita.info/wiki/Spastic_Paralysis
FLACCID_PARALYSIS	flaccid paralysis	http://www.anvita.info/wiki/Flaccid_Paralysis
VOCAL_CORD_PARALYSIS	vocal cord paralysis	http://www.anvita.info/wiki/Vocal_Cord_Paralysis
HEMIDIAPHRAGM_PARALYSIS	hemidiaphragm paralysis; elevation of one hemidiaphragm	http://www.anvita.info/wiki/Hemidiaphragm_Paralysis
NUMBNESS	numbness	http://www.anvita.info/wiki/Numbness
VOMITING	vomiting	http://www.anvita.info/wiki/Vomiting
BILIOUS_VOMITING	bilious vomiting	http://www.anvita.info/wiki/Bilious_Vomiting
COPREMESIS	copremesis; stercoraceous vomiting	http://www.anvita.info/wiki/Copremesis
EPIDEMIC_VOMITING_SYNDROME	Epidemic Vomiting Syndrome	http://www.anvita.info/wiki/Epidemic_Vomiting_Syndrome
MORNING_SICKNESS	morning sickness (nausea & vomiting of pregnancy)	http://www.anvita.info/wiki/Morning_Sickness
CYCLIC_VOMITING_SYNDROME	cyclic vomiting syndrome (CVS)	http://www.anvita.info/wiki/Cyclic_Vomiting_Syndrome
NAUSEA	nausea	http://www.anvita.info/wiki/Nausea
NAUSEA/VOMITING_--_CHEMOTHERAPY_INDUCED	Nausea/Vomiting - Chemotherapy Induced	http://www.anvita.info/wiki/Nausea/vomiting_--_Chemotherapy_Induced
NAUSEA/VOMITING	Nausea/Vomiting	http://www.anvita.info/wiki/Nausea/vomiting
NAUSEA/VOMITING_--_POSTOPERATIVE	Nausea/Vomiting - Postoperative	http://www.anvita.info/wiki/Nausea/vomiting_--_Postoperative
NAUSEA/VOMITING_RADIATION_INDUCED	Nausea/Vomiting--Radiation Induced	http://www.anvita.info/wiki/Nausea/vomiting_Radiation_Induced
POST_OPERATIVE_NAUSEA&VOMITING	post-operative nausea & vomiting	http://www.anvita.info/wiki/Post_Operative_Nausea&vomiting
MYOPIA	myopia	http://www.anvita.info/wiki/Myopia
FAMILIAL_MYOPIA	familial myopia	http://www.anvita.info/wiki/Familial_Myopia
IRRITABILITY	irritability (impatience, hyperexcitability)	http://www.anvita.info/wiki/Irritability
HYPERTROPHY	hypertrophy	http://www.anvita.info/wiki/Hypertrophy
BREAST_HYPERTROPHY	breast hypertrophy; macromastia	http://www.anvita.info/wiki/Breast_Hypertrophy
NAIL_HYPERTROPHY	nail hypertrophy; onychauxis	http://www.anvita.info/wiki/Nail_Hypertrophy
HYPERTROPHY_OF_NASAL_TURBINATE	hypertrophy of nasal turbinate; hypertrophy of nasal concha	http://www.anvita.info/wiki/Hypertrophy_Of_Nasal_Turbinate
TONSILLAR_HYPERTROPHY	tonsillar hypertrophy	http://www.anvita.info/wiki/Tonsillar_Hypertrophy
FAT_HYPERTROPHY	fat hypertrophy	http://www.anvita.info/wiki/Fat_Hypertrophy
HYPERTENSION	hypertension (HTN, high blood pressure, HBP)	http://www.anvita.info/wiki/Hypertension
HYPERTENSION_IN_ADOLESCENTS_&_CHILDREN	hypertension in adolescents & children	http://www.anvita.info/wiki/Hypertension_In_Adolescents_&_Children
HYPERTENSIVE_URGENCY	hypertensive urgency	http://www.anvita.info/wiki/Hypertensive_Urgency
STAGE_4_HYPERTENSION	stage 4 hypertension	http://www.anvita.info/wiki/Stage_4_Hypertension
STAGE_3_HYPERTENSION	stage 3 hypertension	http://www.anvita.info/wiki/Stage_3_Hypertension
STAGE_2_HYPERTENSION	stage 2 hypertension	http://www.anvita.info/wiki/Stage_2_Hypertension
STAGE_1_HYPERTENSION	stage 1 hypertension	http://www.anvita.info/wiki/Stage_1_Hypertension
DIASTOLIC_HYPERTENSION	diastolic hypertension	http://www.anvita.info/wiki/Diastolic_Hypertension
SECONDARY_HYPERTENSION	secondary hypertension	http://www.anvita.info/wiki/Secondary_Hypertension
MASKED_HYPERTENSION	masked hypertension	http://www.anvita.info/wiki/Masked_Hypertension
HYPERTENSIVE_CRISIS	hypertensive crisis (malignant hypertension)	http://www.anvita.info/wiki/Hypertensive_Crisis
HYPERTENSION_DURING_PREGNANCY	hypertension during pregnancy	http://www.anvita.info/wiki/Hypertension_During_Pregnancy
WHITE_COAT_HYPERTENSION	white-coat hypertension	http://www.anvita.info/wiki/White_Coat_Hypertension
CHRONIC_HYPERTENSION	chronic hypertension	http://www.anvita.info/wiki/Chronic_Hypertension
HYPERTENSIVE_ENCEPHALOPATHY	Hypertensive Encephalopathy	http://www.anvita.info/wiki/Hypertensive_Encephalopathy
PREGNANCY_INDUCED_HYPERTENSION	pregnancy-induced hypertension; gestational hypertension (PIH)	http://www.anvita.info/wiki/Pregnancy_Induced_Hypertension
RESISTANT_HYPERTENSION	resistant hypertension	http://www.anvita.info/wiki/Resistant_Hypertension
SALT_SENSITIVE_HYPERTENSION	salt-sensitive hypertension	http://www.anvita.info/wiki/Salt_Sensitive_Hypertension
SYSTOLIC_HYPERTENSION	systolic hypertension (hypertension in the elderly)	http://www.anvita.info/wiki/Systolic_Hypertension
HELLP_SYNDROME	HELLP syndrome	http://www.anvita.info/wiki/Hellp_Syndrome
PRE_ECLAMPSIA	pre-eclampsia/eclampsia	http://www.anvita.info/wiki/Pre_Eclampsia
ECLAMPSIA_IN_THE_PUERPERIUM	eclampsia in the puerperium	http://www.anvita.info/wiki/Eclampsia_In_The_Puerperium
ECLAMPSIA_IN_LABOR	eclampsia in labor	http://www.anvita.info/wiki/Eclampsia_In_Labor
HALLUCINATION	hallucination	http://www.anvita.info/wiki/Hallucination
HALLUCINATIONS_ASSOCIATED_WITH_PARKINSON^S_DISEASE	hallucinations associated with Parkinson's disease	http://www.anvita.info/wiki/Hallucinations_Associated_With_Parkinson^s_Disease
FATIGUE	fatigue; lassitude; tiredness	http://www.anvita.info/wiki/Fatigue
DIPLOPIA	diplopia (double vision)	http://www.anvita.info/wiki/Diplopia
DEPRESSION	depression	http://www.anvita.info/wiki/Depression
NEUROTIC_DEPRESSION	Neurotic Depression	http://www.anvita.info/wiki/Neurotic_Depression
DEPRESSION_IN_PATIENTS_WITH_SUBSTANCE_ABUSE	depression in patients with substance abuse	http://www.anvita.info/wiki/Depression_In_Patients_With_Substance_Abuse
DEPRESSION_IN_CHILDREN&ADOLESCENTS	depression in adolescents	http://www.anvita.info/wiki/Depression_In_Children&adolescents
DEPRESSION_IN_THE_ELDERLY	depression in the elderly	http://www.anvita.info/wiki/Depression_In_The_Elderly
DEPRESSIVE_PSEUDODEMENTIA	depressive pseudodementia	http://www.anvita.info/wiki/Depressive_Pseudodementia
ATYPICAL_DEPRESSION	atypical depression	http://www.anvita.info/wiki/Atypical_Depression
DEPRESSION_DURING_PREGNANCY	depression during pregnancy	http://www.anvita.info/wiki/Depression_During_Pregnancy
PERINATAL_DEPRESSION	perinatal depression	http://www.anvita.info/wiki/Perinatal_Depression
MAJOR_DEPRESSION	major depression	http://www.anvita.info/wiki/Major_Depression
DEPRESSION_NOT_OTHERWISE_SPECIFIED	depression not otherwise specified (DNOS)	http://www.anvita.info/wiki/Depression_Not_Otherwise_Specified
POSTPARTUM_DEPRESSION	postpartum depression	http://www.anvita.info/wiki/Postpartum_Depression
COGNITIVE_IMPAIRMENT	cognitive impairment	http://www.anvita.info/wiki/Cognitive_Impairment
POST_CHEMOTHERAPY_COGNITIVE_IMPAIRMENT	post-chemotherapy cognitive impairment	http://www.anvita.info/wiki/Post_Chemotherapy_Cognitive_Impairment
COGNITIVE_IMPAIRMENT_IN_THE_ELDERLY	cognitive impairment in the elderly	http://www.anvita.info/wiki/Cognitive_Impairment_In_The_Elderly
POSTOPERATIVE_COGNITIVE_IMPAIRMENT	postoperative cognitive impairment	http://www.anvita.info/wiki/Postoperative_Cognitive_Impairment
LEARNING_IMPAIRMENT	learning impairment	http://www.anvita.info/wiki/Learning_Impairment
EXECUTIVE_FUNCTION_IMPAIRMENT_IN_ALZHEIMER^S_DISEASE	executive function impairment in Alzheimer's disease	http://www.anvita.info/wiki/Executive_Function_Impairment_In_Alzheimer^s_Disease
VISUOSPATIAL_IMPAIRMENT_IN_ALZHEIMER^S_DISEASE	visuospatial impairment in Alzheimer's disease	http://www.anvita.info/wiki/Visuospatial_Impairment_In_Alzheimer^s_Disease
LANGUAGE_IMPAIRMENT_IN_ALZHEIMER^S_DISEASE	language impairment in Alzheimer's disease	http://www.anvita.info/wiki/Language_Impairment_In_Alzheimer^s_Disease
LACK_OF_AWARENESS	lack of awareness	http://www.anvita.info/wiki/Lack_Of_Awareness
CRITICAL_ILLNESS_COGNITIVE_IMPAIRMENT	critical illness cognitive impairment (post-ICU cognitive impairment)	http://www.anvita.info/wiki/Critical_Illness_Cognitive_Impairment
MEMORY_IMPAIRMENT	memory impairment	http://www.anvita.info/wiki/Memory_Impairment
FORGETFULNESS	forgetting	http://www.anvita.info/wiki/Forgetfulness
MEMORY_IMPAIRMENT_IN_ALZHEIMER^S_DISEASE	memory impairment in Alzheimer's disease	http://www.anvita.info/wiki/Memory_Impairment_In_Alzheimer^s_Disease
COUGH	cough	http://www.anvita.info/wiki/Cough
COUGH_AND_NASAL_CONGESTION	Cough and Nasal Congestion	http://www.anvita.info/wiki/Cough_And_Nasal_Congestion
CHRONIC_COUGH	chronic cough	http://www.anvita.info/wiki/Chronic_Cough
HABIT_COUGH	habit cough (psychogenic cough, cough tic)	http://www.anvita.info/wiki/Habit_Cough
ANXIETY	anxiety	http://www.anvita.info/wiki/Anxiety
WORRIED_WELL	worried well	http://www.anvita.info/wiki/Worried_Well
FREE_FLOATING_ANXIETY	free-floating anxiety	http://www.anvita.info/wiki/Free_Floating_Anxiety
SEPARATION_ANXIETY	separation anxiety	http://www.anvita.info/wiki/Separation_Anxiety
SITUATIONAL_ANXIETY	situational anxiety	http://www.anvita.info/wiki/Situational_Anxiety
AMNESIA	amnesia	http://www.anvita.info/wiki/Amnesia
AGNOSIA	agnosia	http://www.anvita.info/wiki/Agnosia
CYANOSIS	cyanosis	http://www.anvita.info/wiki/Cyanosis
ACROCYANOSIS	acrocyanosis	http://www.anvita.info/wiki/Acrocyanosis
ERYTHROCYANOSIS	erythrocyanosis; perniosis	http://www.anvita.info/wiki/Erythrocyanosis
SPHEROCYTOSIS	spherocytosis (microspherocytosis)	http://www.anvita.info/wiki/Spherocytosis
EMBOLISM	embolism	http://www.anvita.info/wiki/Embolism
AIR_EMBOLISM	air embolism	http://www.anvita.info/wiki/Air_Embolism
CARDIOEMBOLISM	cardioembolism	http://www.anvita.info/wiki/Cardioembolism
FAT_EMBOLISM	fat embolism	http://www.anvita.info/wiki/Fat_Embolism
AMNIOTIC_FLUID_EMBOLISM	amniotic fluid embolism	http://www.anvita.info/wiki/Amniotic_Fluid_Embolism
ATHEROEMBOLISM	atheroembolism (cholesterol embolism)	http://www.anvita.info/wiki/Atheroembolism
AMNIOTIC_FLUID_EMBOLISM_ASSOCIATED_WITH_ECTOPIC_OR_MOLAR_PREGNANCY	amniotic fluid embolism associated with ectopic or molar pregnancy	http://www.anvita.info/wiki/Amniotic_Fluid_Embolism_Associated_With_Ectopic_Or_Molar_Pregnancy
AMNIOTIC_FLUID_EMBOLISM_ASSOCIATED_WITH_ABORTION	amniotic fluid embolism associated with abortion	http://www.anvita.info/wiki/Amniotic_Fluid_Embolism_Associated_With_Abortion
AMNIOTIC_FLUID_EMBOLISM_IN_THE_PUERPERIUM	amniotic fluid embolism in the puerperium	http://www.anvita.info/wiki/Amniotic_Fluid_Embolism_In_The_Puerperium
AMNIOTIC_FLUID_EMBOLISM_IN_LABOR_&_DELIVERY	mniotic fluid embolism in labor & delivery	http://www.anvita.info/wiki/Amniotic_Fluid_Embolism_In_Labor_&_Delivery
ATHEROEMBOLIC_RENAL_FAILURE	atheroembolic renal failure	http://www.anvita.info/wiki/Atheroembolic_Renal_Failure
THROMBOSIS	thrombosis	http://www.anvita.info/wiki/Thrombosis
ARTERIOVENOUS_FISTULA_THROMBOSIS	arteriovenous fistula (AV) thrombosis	http://www.anvita.info/wiki/Arteriovenous_Fistula_Thrombosis
ARTERIAL_THROMBOSIS	arterial thrombosis	http://www.anvita.info/wiki/Arterial_Thrombosis
VENOUS_THROMBOSIS	venous thrombosis	http://www.anvita.info/wiki/Venous_Thrombosis
MESENTERIC_ARTERY_THROMBOSIS	mesenteric artery thrombosis	http://www.anvita.info/wiki/Mesenteric_Artery_Thrombosis
RENAL_ARTERY_THROMBOSIS	renal artery thrombosis	http://www.anvita.info/wiki/Renal_Artery_Thrombosis
BRACHIOCEPHALIC_ARTERY_THROMBOSIS	brachiocephalic artery thrombosis	http://www.anvita.info/wiki/Brachiocephalic_Artery_Thrombosis
SUBCLAVIAN_ARTERY_THROMBOSIS	subclavian artery thrombosis	http://www.anvita.info/wiki/Subclavian_Artery_Thrombosis
CAROTID_ARTERY_THROMBOSIS	carotid artery thrombosis	http://www.anvita.info/wiki/Carotid_Artery_Thrombosis
SUPERIOR_CEREBELLAR_ARTERY_SYNDROME	superior cerebellar artery syndrome	http://www.anvita.info/wiki/Superior_Cerebellar_Artery_Syndrome
CORONARY_ARTERY_THROMBOSIS	coronary artery thrombosis	http://www.anvita.info/wiki/Coronary_Artery_Thrombosis
BASILAR_ARTERY_THROMBOSIS	basilar artery thrombosis/occlusion	http://www.anvita.info/wiki/Basilar_Artery_Thrombosis
THROMBOSED_HEMORRHOID	thrombosed hemorrhoid	http://www.anvita.info/wiki/Thrombosed_Hemorrhoid
THROMBOSED_EXTERNAL_HEMORRHOID	thrombosed external hemorrhoid	http://www.anvita.info/wiki/Thrombosed_External_Hemorrhoid
MACROCYTOSIS	macrocytosis	http://www.anvita.info/wiki/Macrocytosis
MICROCYTOSIS	microcytosis	http://www.anvita.info/wiki/Microcytosis
AZOTEMIA	azotemia	http://www.anvita.info/wiki/Azotemia
HEMORRHAGE	hemorrhage (bleeding)	http://www.anvita.info/wiki/Hemorrhage
PENILE_FRACTURE	penile fracture	http://www.anvita.info/wiki/Penile_Fracture
EXSANGUINATION	exsanguination	http://www.anvita.info/wiki/Exsanguination
BLEEDING_GUM	bleeding gums	http://www.anvita.info/wiki/Bleeding_Gum
OTORRHAGIA	otorrhagia	http://www.anvita.info/wiki/Otorrhagia
ACUTE_HEMORRHAGE	acute hemorrbage	http://www.anvita.info/wiki/Acute_Hemorrhage
THYROID_HEMORRHAGE/INFARCTION	Thyroid Hemorrhage/Infarction	http://www.anvita.info/wiki/Thyroid_Hemorrhage/infarction
FIBRINOLYTIC_BLEEDING	Fibrinolytic Bleeding	http://www.anvita.info/wiki/Fibrinolytic_Bleeding
OCULAR_HEMORRHAGE	ocular hemorrhage (hemophthalmos)	http://www.anvita.info/wiki/Ocular_Hemorrhage
VAGINAL_BLEEDING	vaginal bleeding; abnormal uterine bleeding; anovulatory bleeding	http://www.anvita.info/wiki/Vaginal_Bleeding
ECCHYMOSIS	ecchymosis	http://www.anvita.info/wiki/Ecchymosis
EPISTAXIS	epistaxis (nose bleed)	http://www.anvita.info/wiki/Epistaxis
HEMATURIA	hematuria	http://www.anvita.info/wiki/Hematuria
PURPURA	purpura	http://www.anvita.info/wiki/Purpura
VITREOUS_HEMORRHAGE	vitreous hemorrhage (VH, VHe)	http://www.anvita.info/wiki/Vitreous_Hemorrhage
HYPHEMA	hyphema (anterior chamber hemorrhage)	http://www.anvita.info/wiki/Hyphema
SUBCONJUNCTIVAL_HEMORRHAGE	subconjunctival hemorrhage	http://www.anvita.info/wiki/Subconjunctival_Hemorrhage
DYSFUNCTIONAL_UTERINE_BLEEDING	dysfunctional uterine bleeding (DUB)	http://www.anvita.info/wiki/Dysfunctional_Uterine_Bleeding
MENORRHAGIA	menorrhagia	http://www.anvita.info/wiki/Menorrhagia
METRORRHAGIA	metrorrhagia	http://www.anvita.info/wiki/Metrorrhagia
POLYMENORRHAGIA	polymenorrhagia	http://www.anvita.info/wiki/Polymenorrhagia
MENOMETRORRHAGIA	menometrorrhagia	http://www.anvita.info/wiki/Menometrorrhagia
EXERCISE_INDUCED_HEMATURIA	exercise-induced hematuria	http://www.anvita.info/wiki/Exercise_Induced_Hematuria
MICROSCOPIC_HEMATURIA	microscopic hematuria	http://www.anvita.info/wiki/Microscopic_Hematuria
ALLERGIC_PURPURA	Allergic Purpura	http://www.anvita.info/wiki/Allergic_Purpura
POST_TRANSFUSION_PURPURA	post transfusion purpura	http://www.anvita.info/wiki/Post_Transfusion_Purpura
PURPURA_SIMPLEX	purpura simplex	http://www.anvita.info/wiki/Purpura_Simplex
INFLAMMATORY_PURPURA	inflammatory purpura	http://www.anvita.info/wiki/Inflammatory_Purpura
PALPABLE_PURPURA	palpable purpura	http://www.anvita.info/wiki/Palpable_Purpura
ACTINIC_PURPURA	actinic purpura; solar purpura; senile purpura	http://www.anvita.info/wiki/Actinic_Purpura
PROGRESSIVE_PIGMENTARY_DERMATOSIS	progressive pigmentary dermatosis; Schamberg's purpura; pigmented purpuric dermatosis; purpura annularis telangiectodes of Majocchi; cutaneous T-cell lymphoid dyscrasia (CTLD)	http://www.anvita.info/wiki/Progressive_Pigmentary_Dermatosis
WEIGHT_LOSS	weight loss	http://www.anvita.info/wiki/Weight_Loss
WEIGHT_REDUCTION	weight reduction (intentional weight loss)	http://www.anvita.info/wiki/Weight_Reduction
UNINTENTIONAL_WEIGHT_LOSS	unintentional weight loss	http://www.anvita.info/wiki/Unintentional_Weight_Loss
CACHEXIA	cachexia	http://www.anvita.info/wiki/Cachexia
WEIGHT_LOSS/FAILURE_TO_THRIVE	Weight Loss/Failure to Thrive	http://www.anvita.info/wiki/Weight_Loss/failure_To_Thrive
FLUID_IMBALANCE	fluid imbalance; water imbalance	http://www.anvita.info/wiki/Fluid_Imbalance
SENSORY_IMPAIRMENT	sensory impairment	http://www.anvita.info/wiki/Sensory_Impairment
PROPRIOCEPTIVE_IMPAIRMENT	proprioceptive impairment	http://www.anvita.info/wiki/Proprioceptive_Impairment
OLFACTORY_DISORDER	olfactory disorder	http://www.anvita.info/wiki/Olfactory_Disorder
HEARING_LOSS	hearing loss (hearing impairment, hard of hearing, HOH)	http://www.anvita.info/wiki/Hearing_Loss
