eref	gender	d0	d1	d2	d3	d4	d5	d6	d7	d8	d9	d10	d11	allages
TINEA	M	2.1E-6	1.0E-5	1.6E-5	1.07E-5	1.0E-5	8.2E-6	7.1E-6	4.3E-6	2.1E-6	0.0	0.0	0.0	7.05E-5
TINEA	F	1.4E-6	9.3E-6	2.17E-5	1.46E-5	5.3E-6	8.2E-6	3.6E-6	3.6E-6	2.5E-6	0.0	0.0	0.0	7.02E-5
TINEA_NIGRA	M	0.0	0.0	1.1E-6	0.0	0.0	4.0E-7	4.0E-7	0.0	0.0	0.0	0.0	0.0	1.8E-6
TINEA_NIGRA	F	0.0	0.0	0.0	0.0	0.0	0.0	1.1E-6	0.0	4.0E-7	0.0	0.0	0.0	1.4E-6
TINEA_VERSICOLOR	M	2.1E-6	1.0E-5	1.6E-5	1.07E-5	1.0E-5	8.2E-6	7.1E-6	4.3E-6	2.1E-6	0.0	0.0	0.0	7.05E-5
TINEA_VERSICOLOR	F	1.4E-6	9.3E-6	2.17E-5	1.46E-5	5.3E-6	8.2E-6	3.6E-6	3.6E-6	2.5E-6	0.0	0.0	0.0	7.02E-5
TINNITUS	M	1.4E-6	2.8E-6	4.3E-6	1.0E-5	2.49E-5	3.1E-5	5.56E-5	4.24E-5	1.46E-5	7.0E-7	0.0	0.0	1.877E-4
TINNITUS	F	1.1E-6	3.6E-6	6.1E-6	2.03E-5	3.13E-5	4.49E-5	5.45E-5	5.52E-5	2.64E-5	3.2E-6	0.0	0.0	2.465E-4
TOBACCOISM	M	7.0E-7	1.18E-5	1.108E-4	1.457E-4	2.312E-4	3.267E-4	3.47E-4	2.455E-4	6.77E-5	6.8E-6	0.0	0.0	0.0014937
TOBACCOISM	F	1.8E-6	1.57E-5	1.179E-4	1.71E-4	2.64E-4	3.21E-4	3.566E-4	2.227E-4	6.73E-5	4.6E-6	0.0	0.0	0.0015415
TONGUE_DISEASE	M	1.1E-6	4.0E-7	7.0E-7	1.4E-6	2.5E-6	2.8E-6	4.3E-6	3.2E-6	1.1E-6	4.0E-7	0.0	0.0	1.67E-5
TONGUE_DISEASE	F	1.4E-6	1.8E-6	1.4E-6	2.5E-6	2.8E-6	5.0E-6	6.4E-6	8.2E-6	3.6E-6	1.1E-6	0.0	0.0	3.31E-5
TONSILLITIS	M	1.254E-4	9.83E-5	5.13E-5	3.13E-5	1.92E-5	8.9E-6	8.2E-6	5.0E-6	1.1E-6	0.0	0.0	0.0	3.488E-4
TONSILLITIS	F	1.261E-4	1.315E-4	1.008E-4	6.7E-5	3.99E-5	2.6E-5	1.18E-5	9.3E-6	1.4E-6	0.0	0.0	0.0	5.137E-4
TOOTH_DISEASE	M	5.41E-5	4.56E-5	5.02E-5	1.71E-5	1.21E-5	7.5E-6	6.4E-6	3.2E-6	1.1E-6	1.1E-6	0.0	0.0	1.411E-4
TOOTH_DISEASE	F	5.2E-5	4.35E-5	6.48E-5	2.35E-5	8.2E-6	7.5E-6	5.0E-6	6.1E-6	1.8E-6	7.0E-7	0.0	0.0	1.546E-4
TOPHUS	M	0.0	0.0	0.0	0.0	1.1E-6	1.1E-6	1.8E-6	1.8E-6	1.1E-6	7.0E-7	0.0	0.0	7.5E-6
TOPHUS	F	0.0	0.0	0.0	0.0	0.0	0.0	1.1E-6	1.1E-6	4.0E-7	0.0	0.0	0.0	2.5E-6
TORSO_TRAUMA	M	4.0E-7	1.1E-6	7.0E-7	7.0E-7	1.1E-6	1.4E-6	2.5E-6	3.2E-6	6.4E-6	1.8E-6	4.0E-7	0.0	1.71E-5
TORSO_TRAUMA	F	7.0E-7	7.0E-7	4.0E-7	4.0E-7	7.0E-7	7.0E-7	2.5E-6	3.9E-6	2.8E-6	2.1E-6	7.0E-7	0.0	1.46E-5
TORTICOLLIS	M	1.25E-5	5.0E-6	2.8E-6	5.7E-6	5.7E-6	6.1E-6	6.8E-6	5.3E-6	4.3E-6	0.0	0.0	0.0	5.41E-5
TORTICOLLIS	F	1.32E-5	4.3E-6	5.7E-6	1.1E-5	1.0E-5	8.9E-6	1.07E-5	1.21E-5	3.9E-6	4.0E-7	0.0	0.0	7.98E-5
TOXIC_MULTINODULAR_GOITER	M	0.0	0.0	4.0E-7	4.0E-7	7.0E-7	1.4E-6	1.4E-6	1.4E-6	1.1E-6	0.0	0.0	0.0	6.8E-6
TOXIC_MULTINODULAR_GOITER	F	0.0	4.0E-7	1.1E-6	2.5E-6	4.6E-6	5.7E-6	4.6E-6	5.0E-6	5.7E-6	7.0E-7	0.0	0.0	3.03E-5
TOXIC_SHOCK_SYNDROME	M	4.0E-7	4.0E-7	0.0	0.0	4.0E-7	4.0E-7	4.0E-7	0.0	0.0	0.0	0.0	0.0	1.8E-6
TOXICITY	M	5.59E-5	1.03E-5	7.5E-6	5.3E-6	8.9E-6	9.6E-6	9.3E-6	1.0E-5	3.9E-6	1.4E-6	0.0	0.0	7.23E-5
TOXICITY	F	5.02E-5	1.1E-5	8.2E-6	1.21E-5	1.14E-5	1.5E-5	1.75E-5	1.21E-5	5.7E-6	1.1E-6	0.0	0.0	9.87E-5
TOXOCARIASIS	M	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	7.0E-7
TOXOCARIASIS	F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	4.0E-7	0.0	0.0	7.0E-7
TOXOPLASMOSIS	M	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	4.0E-7	4.0E-7	0.0	0.0	0.0	1.1E-6
TOXOPLASMOSIS	F	0.0	0.0	4.0E-7	0.0	0.0	4.0E-7	7.0E-7	4.0E-7	0.0	0.0	0.0	0.0	1.1E-6
TRACHEITIS	M	1.963E-4	2.67E-5	7.0E-7	7.0E-7	4.0E-7	4.0E-7	1.8E-6	1.4E-6	7.0E-7	0.0	0.0	0.0	2.248E-4
TRACHEITIS	F	1.393E-4	1.53E-5	1.1E-6	1.4E-6	3.2E-6	3.2E-6	1.1E-6	3.2E-6	7.0E-7	0.0	0.0	0.0	1.578E-4
TRACHEOESOPHAGEAL_FISTULA	M	4.0E-7	4.0E-7	4.0E-7	1.4E-6	1.8E-6	2.5E-6	6.1E-6	8.2E-6	2.5E-6	4.0E-7	0.0	0.0	2.39E-5
TRACHEOESOPHAGEAL_FISTULA	F	0.0	0.0	0.0	0.0	2.1E-6	6.4E-6	9.6E-6	9.6E-6	6.8E-6	7.0E-7	0.0	0.0	3.53E-5
TRACHEOSTOMY	M	4.0E-7	4.0E-7	4.0E-7	7.0E-7	2.5E-6	3.2E-6	5.0E-6	5.0E-6	1.1E-6	0.0	0.0	0.0	1.6E-5
TRACHEOSTOMY	F	7.0E-7	4.0E-7	7.0E-7	4.0E-7	7.0E-7	1.8E-6	1.4E-6	6.1E-6	3.2E-6	4.0E-7	0.0	0.0	1.35E-5
TRACHOMA	M	4.0E-7	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	4.0E-7	0.0	0.0	0.0	7.0E-7
TRACHOMA	F	0.0	0.0	4.0E-7	7.0E-7	0.0	4.0E-7	0.0	0.0	4.0E-7	0.0	0.0	0.0	1.1E-6
TRANSIENT_ISCHEMIC_ATTACK	M	0.0	0.0	7.0E-7	3.9E-6	1.25E-5	3.6E-5	8.19E-5	1.14E-4	7.69E-5	1.6E-5	0.0	0.0	3.42E-4
TRANSIENT_ISCHEMIC_ATTACK	F	4.0E-7	0.0	1.4E-6	1.03E-5	2.32E-5	3.42E-5	8.62E-5	1.265E-4	1.225E-4	2.78E-5	7.0E-7	0.0	4.332E-4
TRANSPOSITION_OF_THE_GREAT_VESSELS	M	7.0E-7	1.4E-6	4.0E-7	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5E-6
TRANSPOSITION_OF_THE_GREAT_VESSELS	F	0.0	0.0	4.0E-7	4.0E-7	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	7.0E-7
TRANSVERSE_MYELITIS	M	0.0	0.0	0.0	0.0	0.0	0.0	7.0E-7	0.0	0.0	0.0	0.0	0.0	7.0E-7
TRANSVERSE_MYELITIS	F	0.0	4.0E-7	4.0E-7	0.0	0.0	4.0E-7	0.0	4.0E-7	0.0	0.0	0.0	0.0	7.0E-7
TRAPEZIUM_BONE	M	0.0	4.0E-7	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	7.0E-7
TRAPEZIUM_BONE	F	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7
TRAPEZOID_BONE	M	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7
TRAPEZOID_BONE	F	0.0	0.0	0.0	0.0	7.0E-7	0.0	0.0	4.0E-7	4.0E-7	0.0	0.0	0.0	1.4E-6
TRAUMA	M	6.98E-5	9.44E-5	6.34E-5	5.81E-5	8.02E-5	8.55E-5	7.34E-5	8.87E-5	6.06E-5	2.07E-5	1.1E-6	0.0	4.293E-4
TRAUMA	F	5.02E-5	1.022E-4	6.66E-5	9.83E-5	1.03E-4	1.133E-4	9.33E-5	8.69E-5	1.054E-4	4.06E-5	3.2E-6	0.0	6.117E-4
TRAUMATIC_WOUND	M	3.2E-6	6.4E-6	1.8E-6	3.2E-6	4.6E-6	1.14E-5	1.71E-5	1.85E-5	4.6E-6	2.1E-6	0.0	0.0	6.06E-5
TRAUMATIC_WOUND	F	2.1E-6	5.7E-6	5.3E-6	6.1E-6	8.9E-6	1.21E-5	1.78E-5	1.25E-5	1.03E-5	2.5E-6	4.0E-7	0.0	7.34E-5
TREMATODA	M	0.0	0.0	0.0	4.0E-7	0.0	7.0E-7	1.4E-6	7.0E-7	4.0E-7	4.0E-7	0.0	0.0	3.6E-6
TREMATODA	F	0.0	0.0	0.0	0.0	0.0	7.0E-7	4.0E-7	7.0E-7	1.8E-6	0.0	0.0	0.0	3.6E-6
TRICHIASIS	M	0.0	0.0	4.0E-7	7.0E-7	1.8E-6	3.2E-6	7.5E-6	1.21E-5	1.32E-5	3.2E-6	0.0	0.0	4.2E-5
TRICHIASIS	F	4.0E-7	4.0E-7	7.0E-7	7.0E-7	3.6E-6	6.1E-6	9.6E-6	2.17E-5	1.85E-5	2.1E-6	0.0	0.0	6.38E-5
TRICHINOSIS	M	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7
TRICHINOSIS	F	0.0	0.0	4.0E-7	0.0	0.0	4.0E-7	0.0	4.0E-7	0.0	0.0	0.0	0.0	1.1E-6
TRICHOMONIASIS	M	0.0	0.0	0.0	7.0E-7	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	7.0E-7
TRICHOMONIASIS	F	0.0	7.0E-7	2.1E-6	1.4E-6	1.1E-6	1.4E-6	7.0E-7	4.0E-7	4.0E-7	0.0	0.0	0.0	7.8E-6
TRICHOSTRONGYLIASIS	M	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7
TRICHURIASIS	M	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7
TRICHURIASIS	F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	4.0E-7
TRIGEMINAL_AUTONOMIC_CEPHALGIA	F	0.0	4.0E-7	0.0	4.0E-7	4.0E-7	4.0E-7	4.0E-7	4.0E-7	4.0E-7	4.0E-7	0.0	0.0	1.4E-6
TRIGEMINAL_NEURALGIA	M	0.0	0.0	0.0	1.1E-6	1.8E-6	4.3E-6	5.7E-6	1.0E-5	2.8E-6	7.0E-7	0.0	0.0	2.64E-5
TRIGEMINAL_NEURALGIA	F	0.0	0.0	1.8E-6	3.9E-6	5.0E-6	6.4E-6	1.35E-5	1.35E-5	8.9E-6	2.1E-6	0.0	0.0	5.52E-5
TRIGGER_FINGER	M	1.1E-6	7.0E-7	4.0E-7	3.6E-6	8.2E-6	1.82E-5	3.46E-5	2.6E-5	1.18E-5	1.4E-6	0.0	0.0	1.058E-4
TRIGGER_FINGER	F	1.1E-6	7.0E-7	1.4E-6	6.8E-6	1.85E-5	3.53E-5	5.74E-5	4.42E-5	2.32E-5	3.2E-6	0.0	0.0	1.917E-4
TRIGONITIS	M	0.0	0.0	0.0	4.0E-7	0.0	4.0E-7	4.0E-7	7.0E-7	7.0E-7	4.0E-7	0.0	0.0	2.8E-6
TRIGONITIS	F	0.0	0.0	7.0E-7	7.0E-7	1.1E-6	2.8E-6	1.4E-6	1.4E-6	1.4E-6	4.0E-7	0.0	0.0	1.0E-5
TRIQUETRUM	M	0.0	0.0	4.0E-7	4.0E-7	1.4E-6	1.1E-6	7.0E-7	0.0	4.0E-7	0.0	0.0	0.0	4.3E-6
TRIQUETRUM	F	0.0	0.0	0.0	0.0	1.1E-6	7.0E-7	7.0E-7	7.0E-7	1.1E-6	4.0E-7	0.0	0.0	4.6E-6
TRISOMY_13	M	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	4.0E-7	0.0	0.0	0.0	7.0E-7
TRISOMY_13	F	0.0	0.0	0.0	0.0	0.0	4.0E-7	4.0E-7	0.0	0.0	0.0	0.0	0.0	7.0E-7
TRISOMY_18	M	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	7.0E-7
TRISOMY_18	F	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7
TROPICAL_SPRUE	M	0.0	0.0	0.0	0.0	7.0E-7	0.0	4.0E-7	4.0E-7	0.0	0.0	0.0	0.0	1.4E-6
TROPICAL_SPRUE	F	0.0	0.0	0.0	1.4E-6	7.0E-7	4.0E-7	0.0	7.0E-7	4.0E-7	4.0E-7	0.0	0.0	3.9E-6
TRUNCUS_ARTERIOSUS	M	4.0E-7	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	7.0E-7
TRUNCUS_ARTERIOSUS	F	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	7.0E-7
TRYPANOSOMA	F	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	0.0	4.0E-7
TRYPANOSOMA_CRUZI	F	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	0.0	4.0E-7
TUBAL_ECTOPIC_PREGNANCY	F	0.0	0.0	3.9E-6	7.8E-6	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21E-5
TUBERCULIN_SKIN_TESTING	M	4.0E-7	1.8E-6	2.5E-6	6.1E-6	3.9E-6	5.0E-6	6.1E-6	8.5E-6	3.6E-6	4.0E-7	0.0	0.0	3.81E-5
TUBERCULIN_SKIN_TESTING	F	1.4E-6	2.5E-6	1.18E-5	1.46E-5	1.35E-5	1.21E-5	1.03E-5	1.07E-5	4.3E-6	2.5E-6	0.0	0.0	8.37E-5
TUBERCULOSIS	M	6.8E-6	3.9E-6	4.3E-6	2.1E-6	2.5E-6	2.5E-6	3.9E-6	1.8E-6	7.0E-7	4.0E-7	0.0	0.0	2.56E-5
TUBERCULOSIS	F	5.3E-6	4.6E-6	1.07E-5	7.1E-6	6.4E-6	6.8E-6	4.3E-6	2.5E-6	1.1E-6	7.0E-7	0.0	0.0	4.88E-5
TUBERCULOUS_MENINGITIS	M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	4.0E-7
TUBERCULOUS_PLEURISY	M	0.0	0.0	0.0	4.0E-7	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7
TUBERCULOUS_PLEURISY	F	0.0	0.0	0.0	0.0	0.0	4.0E-7	4.0E-7	0.0	0.0	0.0	0.0	0.0	4.0E-7
TUBEROUS_SCLEROSIS	M	7.0E-7	4.0E-7	0.0	0.0	7.0E-7	7.0E-7	0.0	0.0	4.0E-7	0.0	0.0	0.0	2.8E-6
TUBEROUS_SCLEROSIS	F	7.0E-7	0.0	4.0E-7	4.0E-7	0.0	4.0E-7	4.0E-7	0.0	0.0	0.0	0.0	0.0	2.1E-6
TULAREMIA	M	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	4.0E-7	0.0	0.0	0.0	4.0E-7
TULAREMIA	F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7	4.0E-7	0.0	0.0	0.0	7.0E-7
TUMOR_LYSIS_SYNDROME	M	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	4.0E-7	0.0	0.0	0.0	7.0E-7
TUMOR_LYSIS_SYNDROME	F	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	0.0	4.0E-7
TUMOR_MARKER	M	0.0	0.0	0.0	0.0	4.0E-7	7.0E-7	1.4E-6	1.4E-6	4.0E-7	0.0	0.0	0.0	4.3E-6
TUMOR_MARKER	F	0.0	0.0	0.0	4.0E-7	1.1E-6	1.4E-6	3.2E-6	2.8E-6	1.4E-6	0.0	0.0	0.0	1.03E-5
TURNER_SYNDROME	M	4.0E-7	4.0E-7	0.0	0.0	4.0E-7	7.0E-7	4.0E-7	4.0E-7	0.0	0.0	0.0	0.0	2.5E-6
TURNER_SYNDROME	F	4.0E-7	1.1E-6	4.0E-7	0.0	4.0E-7	7.0E-7	7.0E-7	0.0	4.0E-7	0.0	0.0	0.0	3.9E-6
TYMPANOSCLEROSIS	M	1.1E-6	0.0	0.0	4.0E-7	4.0E-7	4.0E-7	7.0E-7	4.0E-7	0.0	0.0	0.0	0.0	2.5E-6
TYMPANOSCLEROSIS	F	1.1E-6	4.0E-7	4.0E-7	4.0E-7	7.0E-7	1.4E-6	1.4E-6	4.0E-7	7.0E-7	0.0	0.0	0.0	4.6E-6
TYPE_1_HYPERSENSITIVITY	M	3.163E-4	2.907E-4	1.478E-4	2.155E-4	2.515E-4	2.608E-4	2.747E-4	2.412E-4	8.16E-5	1.32E-5	4.0E-7	0.0	0.0020937
TYPE_1_HYPERSENSITIVITY	F	2.526E-4	2.665E-4	2.569E-4	3.673E-4	4.239E-4	4.499E-4	5.141E-4	4.026E-4	1.624E-4	2.21E-5	1.1E-6	0.0	0.0031186
TYPE_B_DRUG_REACTION	M	3.6E-6	2.5E-6	2.5E-6	2.5E-6	3.9E-6	6.1E-6	1.14E-5	1.03E-5	6.8E-6	4.0E-7	0.0	0.0	4.06E-5
TYPE_B_DRUG_REACTION	F	6.4E-6	3.6E-6	7.5E-6	1.39E-5	1.82E-5	2.53E-5	3.7E-5	3.56E-5	1.35E-5	3.9E-6	7.0E-7	0.0	1.585E-4
TYPHOID_FEVER	M	0.0	4.0E-7	0.0	0.0	0.0	0.0	4.0E-7	4.0E-7	0.0	0.0	0.0	0.0	7.0E-7
TYPHOID_FEVER	F	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	4.0E-7
TYPHUS	M	0.0	0.0	7.0E-7	0.0	0.0	4.0E-7	0.0	4.0E-7	4.0E-7	0.0	0.0	0.0	1.4E-6
ULCER	M	1.35E-5	2.24E-5	1.71E-5	3.03E-5	4.99E-5	7.59E-5	1.069E-4	1.354E-4	6.52E-5	1.0E-5	4.0E-7	0.0	5.265E-4
ULCER	F	1.42E-5	2.42E-5	3.28E-5	6.8E-5	9.65E-5	1.368E-4	1.934E-4	1.785E-4	1.019E-4	1.67E-5	1.4E-6	0.0	8.632E-4
ULCERATIVE_COLITIS	M	7.0E-7	2.1E-6	3.9E-6	7.8E-6	8.5E-6	1.42E-5	1.89E-5	1.32E-5	6.8E-6	7.0E-7	0.0	0.0	7.62E-5
ULCERATIVE_COLITIS	F	4.0E-7	2.5E-6	7.1E-6	7.1E-6	1.28E-5	1.46E-5	1.46E-5	1.46E-5	1.03E-5	2.1E-6	0.0	0.0	8.59E-5
ULNA	M	2.1E-6	5.7E-6	1.1E-6	4.0E-7	1.8E-6	1.4E-6	1.1E-6	2.1E-6	1.1E-6	4.0E-7	0.0	0.0	1.42E-5
ULNA	F	2.8E-6	2.1E-6	7.0E-7	7.0E-7	1.4E-6	2.5E-6	2.5E-6	3.6E-6	3.6E-6	4.0E-7	4.0E-7	0.0	1.92E-5
UMBILICAL_HERNIA	M	1.28E-5	1.8E-6	2.8E-6	1.1E-5	2.49E-5	2.46E-5	3.46E-5	2.78E-5	5.3E-6	4.0E-7	0.0	0.0	1.461E-4
UMBILICAL_HERNIA	F	7.5E-6	1.8E-6	2.8E-6	1.25E-5	1.28E-5	2.28E-5	1.92E-5	2.21E-5	1.07E-5	2.5E-6	0.0	0.0	1.147E-4
UNDERACTIVE_BLADDER	M	7.0E-7	2.1E-6	7.0E-7	1.4E-6	5.7E-6	1.1E-5	1.32E-5	1.82E-5	1.57E-5	1.1E-6	0.0	0.0	6.98E-5
UNDERACTIVE_BLADDER	F	4.0E-7	1.4E-6	2.5E-6	2.5E-6	3.9E-6	1.25E-5	1.57E-5	1.03E-5	1.18E-5	1.8E-6	4.0E-7	0.0	6.31E-5
UPPER_RESPIRATORY_TRACT_DISEASE	M	9.423E-4	6.847E-4	2.911E-4	2.729E-4	3.032E-4	3.11E-4	3.114E-4	2.775E-4	1.265E-4	2.21E-5	0.0	0.0	0.0032607
UPPER_RESPIRATORY_TRACT_DISEASE	F	8.789E-4	7.912E-4	5.465E-4	5.554E-4	5.479E-4	5.511E-4	5.436E-4	4.2E-4	1.906E-4	3.78E-5	2.1E-6	0.0	0.0046465
UPPER_RESPIRATORY_TRACT_INFECTION	M	9.423E-4	4.706E-4	2.234E-4	2.729E-4	3.032E-4	3.11E-4	3.114E-4	2.775E-4	1.265E-4	2.21E-5	0.0	0.0	0.0032607
UPPER_RESPIRATORY_TRACT_INFECTION	F	8.789E-4	4.827E-4	4.457E-4	5.461E-4	5.479E-4	5.511E-4	5.436E-4	4.2E-4	1.906E-4	3.78E-5	2.1E-6	0.0	0.0046465
UREA_CYCLE_DISORDER	M	0.0	0.0	0.0	4.0E-7	1.4E-6	7.0E-7	1.4E-6	1.8E-6	4.0E-7	0.0	0.0	0.0	6.1E-6
UREA_CYCLE_DISORDER	F	0.0	4.0E-7	0.0	0.0	4.0E-7	4.0E-7	1.1E-6	4.0E-7	0.0	0.0	0.0	0.0	2.5E-6
URETHRAL_DISCHARGE	M	7.0E-7	7.0E-7	5.0E-6	5.0E-6	4.6E-6	1.8E-6	1.1E-6	1.4E-6	1.4E-6	0.0	0.0	0.0	2.17E-5
URETHRAL_DISCHARGE	F	3.9E-6	2.78E-5	1.6E-4	1.293E-4	9.87E-5	5.7E-5	3.53E-5	2.35E-5	8.2E-6	4.0E-7	0.0	0.0	5.44E-4
URETHRAL_STRICTURE	M	6.1E-6	3.9E-6	1.1E-6	3.6E-6	5.3E-6	1.0E-5	1.64E-5	2.67E-5	1.67E-5	3.9E-6	0.0	0.0	9.37E-5
URETHRAL_STRICTURE	F	4.0E-7	0.0	2.1E-6	1.8E-6	6.1E-6	8.9E-6	1.07E-5	1.32E-5	7.1E-6	2.1E-6	0.0	0.0	5.24E-5
URETHRITIS	M	4.6E-6	7.5E-6	1.6E-5	1.0E-5	8.2E-6	5.0E-6	5.7E-6	6.8E-6	2.5E-6	0.0	0.0	0.0	6.63E-5
URETHRITIS	F	4.3E-6	1.8E-6	6.8E-6	3.2E-6	3.9E-6	5.0E-6	6.4E-6	5.7E-6	2.8E-6	4.0E-7	0.0	0.0	3.6E-5
URGE_INCONTINENCE	M	1.1E-6	3.2E-6	0.0	2.1E-6	2.8E-6	6.8E-6	2.35E-5	3.31E-5	2.6E-5	4.6E-6	0.0	0.0	1.022E-4
URGE_INCONTINENCE	F	3.2E-6	2.8E-6	5.3E-6	8.9E-6	2.17E-5	3.63E-5	6.23E-5	7.12E-5	4.52E-5	1.14E-5	7.0E-7	0.0	2.64E-4
URGENCY	M	1.4E-6	2.5E-6	2.5E-6	3.9E-6	9.3E-6	1.67E-5	3.88E-5	4.45E-5	2.42E-5	4.6E-6	0.0	0.0	1.486E-4
URGENCY	F	2.8E-6	4.3E-6	1.28E-5	1.78E-5	2.96E-5	3.63E-5	5.06E-5	4.88E-5	2.67E-5	4.3E-6	4.0E-7	0.0	2.344E-4
URINALYSIS	M	3.6E-6	2.5E-6	2.5E-6	4.3E-6	1.07E-5	1.5E-5	2.07E-5	3.17E-5	2.21E-5	3.9E-6	0.0	0.0	1.168E-4
URINALYSIS	F	1.6E-5	1.14E-5	2.64E-5	2.35E-5	2.96E-5	4.42E-5	5.09E-5	6.09E-5	4.49E-5	8.9E-6	0.0	0.0	3.167E-4
URINARY_BLADDER_DISEASE	M	1.8E-6	3.6E-6	3.2E-6	3.2E-6	6.8E-6	1.28E-5	2.21E-5	4.56E-5	2.71E-5	7.1E-6	4.0E-7	0.0	1.083E-4
URINARY_BLADDER_DISEASE	F	7.1E-6	1.25E-5	4.74E-5	5.06E-5	5.7E-5	5.88E-5	7.23E-5	7.48E-5	4.52E-5	6.8E-6	1.1E-6	0.0	4.332E-4
URINARY_CALCULUS	M	7.0E-7	5.3E-6	1.6E-5	3.74E-5	6.73E-5	1.165E-4	1.4E-4	1.304E-4	4.81E-5	5.3E-6	0.0	0.0	5.671E-4
URINARY_CALCULUS	F	4.0E-7	6.4E-6	3.38E-5	5.59E-5	7.12E-5	7.48E-5	8.59E-5	7.87E-5	3.35E-5	7.8E-6	4.0E-7	0.0	4.485E-4
URINARY_CATHETER	M	0.0	0.0	0.0	4.0E-7	4.0E-7	0.0	0.0	1.4E-6	2.1E-6	0.0	0.0	0.0	4.3E-6
URINARY_CATHETER	F	0.0	0.0	0.0	0.0	0.0	7.0E-7	1.4E-6	0.0	7.0E-7	0.0	0.0	0.0	2.8E-6
URINARY_FREQUENCY	M	2.64E-5	1.21E-5	1.53E-5	2.74E-5	5.17E-5	8.26E-5	1.607E-4	1.913E-4	1.119E-4	1.64E-5	4.0E-7	0.0	6.961E-4
URINARY_FREQUENCY	F	3.95E-5	2.99E-5	7.62E-5	9.55E-5	1.158E-4	1.496E-4	1.892E-4	1.931E-4	1.233E-4	2.78E-5	1.4E-6	0.0	0.0010413
URINARY_HESITANCY	M	0.0	1.1E-6	1.4E-6	7.0E-7	4.3E-6	4.3E-6	1.35E-5	1.03E-5	9.3E-6	7.0E-7	0.0	0.0	4.56E-5
URINARY_HESITANCY	F	0.0	7.0E-7	7.0E-7	1.4E-6	4.0E-7	1.4E-6	3.6E-6	4.6E-6	7.0E-7	4.0E-7	0.0	0.0	1.39E-5
URINARY_INCONTINENCE	M	1.35E-5	1.35E-5	2.8E-6	2.5E-6	5.3E-6	1.25E-5	2.78E-5	6.16E-5	4.7E-5	1.03E-5	4.0E-7	0.0	1.974E-4
URINARY_INCONTINENCE	F	1.5E-5	1.42E-5	5.3E-6	3.53E-5	7.52E-5	8.23E-5	1.172E-4	1.4E-4	1.129E-4	3.81E-5	7.0E-7	0.0	5.572E-4
URINARY_RETENTION	M	7.0E-7	1.4E-6	1.8E-6	4.6E-6	9.6E-6	3.13E-5	7.37E-5	1.3E-4	1.037E-4	2.42E-5	7.0E-7	0.0	3.819E-4
URINARY_RETENTION	F	7.0E-7	1.8E-6	3.9E-6	7.8E-6	1.03E-5	1.82E-5	3.67E-5	3.13E-5	3.35E-5	9.3E-6	7.0E-7	0.0	1.543E-4
